"ELEV_MAX","ELEV_MEAN","ELEV_STD","SLOPE_MAX","SLOPE_MEAN","SLOPE_STD","TCI_MEAN","TCI_STD","SURFratio_MEAN","SURFratio_STD","TA","NP","PD","LPI","ED","FRAC_AM","FRAC_SD","PARA_AM","PARA_SD","IJI","COHESION","PR","PRD","SIEI","PLADJ","ENN_AM","ENN_SD","eucalipto_AREA_perc","flnatural_AREA_perc","matosa_AREA_perc","matosb_AREA_perc","outfolhosas_AREA_perc","pinheiro_AREA_perc","urbano_AREA_perc","DensRoadAll","DensRoad6Less","DensRoad6Plus","RoadAreaPerc","Area_06","PopRes91","PopRes01","PopResTrab91","PopResTrab01","PopAct91","PopAct01","PopResQualSec91","Analf91","Analf01","PropPopRes3C01","DensPop91","DensPop01","PropIdosos91","PropIdosos01","IDepIdosos91","IDepIdosos01","PropPopResTrab91","PropPopResTrab01","PropPopResSubTmp91","PropPopResSubTmp01","PropPopResPensRef91","PropPopResPensRef01","bio2","bio1","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","TotalBurntArea"
659,548.973,52.4255,33.9199,10.043,6.01479,3.8262,2.17388,1.01065,0.0103084,2916.29,294,10.0813,27.857,99.0779,1.2038,0.0582,210.2054,899.7226,51.1166,99.1411,34,1.1659,1.0303,94.7449,115.725,714.7655,0,1.055473333,4.87772142,0.74395499,1.534706046,66.23761237,3.639504323,515.21442,185.498304,329.716116,0.375584927,2918.12,1466,1368,583,423,603,453,40,421,329,13.2,50.2,46.9,18.6,24.4,57.8,63.2,39.8,30.9,0.8,3.4,25.2,28.7,97.256,133.558,38.954,5194.3,275.86,29.163,246.698,69.093,201.093,201.721,69.093,1209.63,181.651,12.186,55.116,491.209,78.581,80.349,491.209,7680
119,40.4862,26.4665,31.0086,7.33071,5.50184,4.18814,2.2693,1.00702,0.0088357,575.89,93,16.1489,10.3544,120.3008,1.1257,0.0567,268.6971,885.4814,71.5218,97.5216,22,3.8202,1.0476,93.2826,214.3649,297.0113,3.362989895,0,5.737982759,0.516452994,2.974354699,29.65891088,7.029978876,1329.233937,1137.970665,191.2632715,0.839571428,576.38,1148,1457,600,617,623,649,74,111,258,16.7,199.3,253,9.2,14.9,52.5,49.7,52.3,42.3,1.4,1.7,14.5,27.3,85.778,145.111,43,3942,252.333,55.889,196.444,102.111,194.333,196,95.444,1224.33,165.333,15,51.111,485,82.444,102.667,484.333,401
809,559.333,100.579,57.7522,14.7839,11.2569,3.35203,1.76334,1.02461,0.0307485,2143.53,213,9.9369,29.2937,94.8669,1.1935,0.0507,201.2568,856.2835,52.9093,99.1468,23,1.073,1.0455,94.9686,96.9787,582.701,0,0,17.99067693,1.048727549,0,18.52689993,1.80399741,482.351637,91.84310998,390.508527,0.368267715,2144.58,1497,1312,510,508,537,559,95,217,176,21.7,69.8,61.2,17.6,20.4,64.3,53.1,34.1,38.7,2.9,1.7,23,24.1,106.719,133.656,39.75,5534.66,288.063,22.281,265.781,66.438,205.844,205.906,64.656,1082.28,161.719,12,54.813,438.031,72.375,73.094,438,638
135,36.5223,29.0475,24.6507,7.48816,5.96936,4.2049,2.49197,1.00693,0.00791455,806.17,117,14.5131,19.0655,115.7076,1.1259,0.0554,252.1056,888.5528,75.5085,97.5751,23,2.853,1.0455,93.6974,244.9637,426.1111,7.603481868,0,7.69355882,0.971103575,5.798241042,9.593812322,10.85365571,1253.535596,61.3570291,1192.178567,1.380390172,806.77,2002,2265,901,1009,948,1100,190,246,222,26.5,248.1,280.7,11.5,13.8,49.5,43.1,45,44.5,1.6,2.5,16,19.2,97.546,159.909,44,4114.36,281.545,61.909,219.636,110.182,210.273,212.364,106.091,931,129.818,9.636,53,372,62.182,67.091,371.909,0
96,23.1269,21.0969,9.91369,2.55333,2.37291,5.59208,2.45818,1.00131,0.00173821,460.12,72,15.6481,38.3878,90.8241,1.1386,0.0637,222.8114,1051.3873,61.7855,98.421,19,4.1294,1.0556,94.4297,139.2594,300.0322,1.234370324,0,0.155647396,0.590163044,1.026840462,3.339933713,6.723102814,640.9806095,308.0930396,332.8875699,0.454675307,460.44,978,1003,457,459,480,488,88,101,105,27.6,212.6,218,11.3,15.5,46.6,41.5,46.7,45.8,1.4,2.3,15.6,21.6,94,158.75,44,3980,275.25,63.75,211.5,114.125,207.125,209.5,106.75,922.25,129.25,9.25,53.5,369.875,60.375,66,368.875,0
510,442.284,26.7209,15.3714,5.32068,2.63296,4.39848,2.14049,1.00288,0.00233738,773.94,89,11.4996,39.0612,87.4486,1.1705,0.0768,195.9067,1531.213,58.3041,99.0003,13,1.6797,1.0833,95.1023,143.1174,255.3469,0,0,4.515764428,20.48391973,0.722779984,6.878649439,2.130976994,796.4167953,18.98350302,777.4332923,1.098591852,781.08,276,292,87,125,88,133,23,57,60,18.5,35.3,37.4,17.8,24,69.3,56.1,31.5,42.8,0,0.7,24.3,23.3,98.308,141.231,37.154,5666.31,293.077,32.077,261,71.077,215.615,215.615,71.077,957.615,142.231,9,54.539,385.231,61.846,61.846,385.231,131
578,474.447,58.3285,26.8852,8.24688,4.85361,3.83134,1.78579,1.00718,0.00737088,1126.04,245,21.7577,30.2005,118.0597,1.1419,0.0463,256.7049,694.6371,67.1962,97.8439,32,2.8418,1.0323,93.5824,151.0358,452.4768,0.254683352,0.308626701,1.934001706,13.29659335,2.777640311,50.94020772,4.458727299,1224.762786,662.8395355,561.9232504,1.081457291,1126.74,881,780,261,284,268,295,47,165,116,17.2,78.2,69.2,19.4,20.9,66.9,55.1,29.6,36.4,0.3,0.8,26.3,23.8,97.235,137.529,40,4920.18,274.353,34.647,239.706,76.235,200.647,201.941,75.824,1196.71,176.294,12.529,54.177,482.647,78.647,82.177,482.647,4095
175,97.0273,39.642,22.7081,7.60665,3.88878,3.91013,1.91827,1.00733,0.00558602,2932.32,782,26.6683,11.6014,167.052,1.1837,0.0546,345.8558,742.7379,60.0433,97.8769,33,1.1254,1.0313,91.3536,123.5121,413.4623,5.597615351,0,2.307113794,1.565420438,2.388808537,49.98226781,6.672189363,522.4640629,387.4914382,134.9726247,0.439076884,2933.78,3717,4018,1499,1714,1620,1849,244,510,444,18.8,131.6,142.3,12.7,14.9,54.1,50.7,40.3,42.7,1,1.7,17,18.2,80.356,154.889,42.667,3639.64,256.067,69.667,186.4,115.578,198.956,201.356,107.711,845.044,122.8,7.156,56.289,350.067,48.6,54.067,343.511,888
482,250.421,139.403,49.5457,20.8297,11.9313,3.18199,2.18467,1.03664,0.0311755,315.55,54,17.113,15.9341,108.192,1.125,0.0462,257.8989,998.5227,74.8545,97.5633,14,4.4367,1.0769,93.5525,227.96,379.3347,0,18.53925406,1.863384209,9.020545214,0.349975714,17.1298924,4.767236757,462.3779924,280.7803048,181.5976875,0.317028778,315.81,437,403,137,128,145,132,13,48,80,12.4,138.3,127.5,14.6,23.6,61.9,65.2,31.4,31.8,1.1,1.2,21.3,29.5,84.75,139,41.25,4139.25,252,49.25,202.75,93.5,191.5,192.25,87.25,1338.25,192,20,50.75,531.75,99.5,116.75,528.75,557
244,166.06,37.01,20.5981,3.72171,2.2752,4.65291,1.96971,1.00207,0.00235826,19116.85,445,2.3278,50.3656,42.7633,1.2073,0.0551,90.4636,1161.0011,56.2164,99.7677,26,0.136,1.04,97.7384,127.91,1066.328,1.943220075,20.68074438,1.042925642,8.003328607,0.18942882,0.046849667,1.931507658,305.4404724,117.6909385,187.7495339,0.221097457,19129.64,6095,5559,1997,1992,2288,2297,596,845,629,28.6,32.4,29.5,17.7,19.8,56.9,49.7,32.8,35.8,1.3,1.8,28.4,29,105.085,165.007,42.181,4786.89,310.23,64.915,245.316,116.553,225.535,230.23,108.039,557.67,83.787,2,62.564,244.645,23.032,23.5,239.415,1097
89,47.089,18.3181,29.859,4.67692,4.12193,4.81976,2.37775,1.0037,0.00662587,1689.12,431,25.5162,3.9701,172.2021,1.1615,0.0535,362.1176,808.9297,66.621,97.075,29,1.7169,1.0357,90.9471,139.6424,394.3619,6.9817185,0.033568786,2.338625404,2.780319953,5.680780823,19.29734037,11.02175131,1230.919575,831.23338,399.6861946,0.922101944,1690.46,3859,4350,1764,2011,1833,2166,456,251,294,29.6,228.3,257.4,12.6,17.4,51,48.1,45.7,46.2,1.3,2.6,15.3,18.2,91.577,154.269,43.962,3935.46,264.385,58.308,206.077,109.731,201.654,203.538,101.692,994.385,138.308,10.846,52.346,398.192,66.423,74.731,393,0
1046,866.094,91.6577,44.8027,17.1375,9.43261,3.1595,1.98111,1.02808,0.0216335,1088.64,138,12.6764,10.3781,151.6296,1.1947,0.0686,320.4733,873.5773,59.768,98.1378,20,1.8372,1.0526,91.9882,103.5063,354.3656,0,12.56683373,0.934163614,34.3536153,0.063131527,21.52968071,3.417337021,477.0668056,122.9479682,354.1188373,0.358445042,1089.36,268,193,64,45,61,49,12,40,56,14.5,24.6,17.7,30.6,41.5,87.4,105.3,23.9,23.3,1.1,9.3,40.3,46.6,89.059,109.412,37.941,4970.82,243.588,12.765,230.824,49.529,175.059,175.412,49.529,1393.29,188.235,22.882,50.177,551.176,111,114.765,551.176,1031
382,128.435,79.9336,51.2204,15.4343,10.1103,3.46817,2.70153,1.02369,0.023294,1732.7,267,15.4095,21.3672,129.9648,1.1792,0.0507,275.6853,538.4624,64.8897,98.3132,22,1.2697,1.0476,93.1079,126.0817,358.83,40.67593709,0,5.891651226,7.305417826,0.654053679,15.70532759,7.325516051,729.0615488,270.5503726,458.5111763,0.530475175,1734.06,3738,3945,1388,1665,1450,1778,291,282,250,19.6,215.6,227.5,8.9,9.5,52,42.7,37.1,42.2,1.7,1.6,13.1,13.3,93.259,146.704,43.815,4111.93,259.407,48.741,210.667,101.296,197.444,199.296,93.407,1127.48,152.889,13.519,51.889,456.593,75.519,93.148,434.111,7876
314,150.147,55.4281,55.806,10.0124,8.32754,4.10236,2.446,1.01351,0.0198784,2416.15,396,16.3897,11.4811,125.3192,1.1688,0.051,264.8097,763.8121,63.7707,98.2387,37,1.5314,1.0278,93.3798,234.6291,661.2597,1.170034211,3.20668419,2.396058799,13.09886646,2.049412492,37.81944149,2.348302301,972.8760288,652.5599332,320.3160956,0.945567002,2418.03,2399,3318,937,1623,977,1737,439,260,198,39.2,99.2,137.2,16.8,13.4,51.1,41.8,39.1,48.9,0.8,1.8,24.1,17.8,98.622,155.892,42.892,4291.51,284.757,57.46,227.297,101.243,209.135,211.676,101.054,956.487,135.108,9.919,53.405,385.568,63.432,66.351,385.568,386
381,83.0224,84.4044,51.9883,12.5011,10.9538,4.05584,2.66308,1.01808,0.0260524,1206.52,89,7.3766,35.1076,86.5547,1.1797,0.0574,194.4601,1011.3539,64.4124,98.983,20,1.6577,1.0526,95.1385,193.6003,545.5876,0,0.42621474,4.117877419,6.496271083,0.196207172,41.24225298,12.49542904,1813.318013,381.6565868,1431.661426,1.890218572,1207.6,3558,3932,1226,1580,1286,1708,287,372,324,21.6,294.5,325.5,12.1,14.4,55.4,50.9,34.5,40.2,1.2,2.3,16.6,18.2,80.278,145.5,41.833,3894.94,250,60.111,189.889,103.222,194.667,195.389,96.389,1270.33,174.722,17.056,51,504.722,88.5,109.722,502.778,1757
651,260.175,126.344,34.5493,15.6827,7.29776,3.29315,1.73683,1.01993,0.0152716,601.3,65,10.8099,18.9207,103.2596,1.1564,0.0554,232.6958,1028.9074,69.1915,98.3088,13,2.162,1.0833,94.1826,125.8027,513.1825,0,1.262536533,6.261386948,10.35015205,4.006030075,47.00838843,4.548771861,1157.763529,1096.86399,60.89953897,0.713186601,601.82,364,278,173,107,175,130,10,71,49,8.3,60.5,46.2,19,25.2,49.8,69.5,47.5,38.5,0.8,1.8,17.3,28.4,83.2,136.2,40.4,4206,250.5,47.2,203.3,90.6,190.2,190.9,83.4,1401.5,214.2,24.6,49.9,557.5,112.8,127.7,551.6,1723
977,796.155,62.2702,31.4841,9.12139,4.29966,3.88726,1.83219,1.00661,0.00570414,1475.83,146,9.8927,19.9454,85.2605,1.1441,0.0437,187.7723,710.8946,62.2881,98.6836,23,1.5584,1.0455,95.3057,150.6751,462.1815,0,7.442526586,7.206084332,18.21618675,0.535710591,18.08918348,21.28655829,500.4746132,276.1392932,224.3353199,0.346192321,1476.6,385,354,182,91,150,103,19,75,69,17.2,26.1,24,18.2,29.9,52.2,73.5,47.3,25.7,5.7,2.5,19.7,34.2,93.8,118.96,36.56,5568.52,267.16,14.16,253,50.8,192.36,192.6,50.8,1183.4,178.72,13.04,55.04,481.6,79.28,80.64,481.6,9059
576,436.391,70.0053,59.3604,15.9395,10.8066,3.51891,2.43698,1.02631,0.0316601,705.36,128,18.1468,6.3868,149.7533,1.1477,0.0554,319.3547,809.5305,70.0996,97.1424,22,3.119,1.0476,92.0161,95.871,263.9786,0,5.346470478,7.030587468,6.013895515,1.589376572,37.52427587,1.555439705,335.3745899,240.0321014,95.34248857,0.221387511,705.72,239,218,77,53,77,79,6,46,43,13.8,33.9,30.9,16.7,30.7,50.3,62.7,32.2,24.3,0,1.8,15.5,38.1,106.364,134.727,39,5612.45,288.545,20.182,268.364,65.909,208.273,208.273,64.636,848.182,116.455,13.273,49.364,332,66,66,331.909,2390
158,79.6361,21.5847,20.5381,6.5527,4.12145,4.27877,2.08696,1.00468,0.00534139,337.89,74,21.9006,18.0562,129.2728,1.1267,0.0412,290.3312,799.477,72.2968,97.2407,16,4.7353,1.0667,92.7417,132.6137,190.4666,0,0,0.924263468,0.877167241,0,21.78494882,9.734201559,1793.825185,435.1402206,1358.684964,1.943680054,338.18,2234,2168,1088,1019,1090,1061,113,193,149,15.7,660.9,641.4,6.6,10.1,50.9,41.4,48.7,47,1.7,5.5,11.1,13.8,84.2,143,43.4,3831.6,246.6,55.4,191.2,94.4,190.8,192.2,94.4,1253.6,171,15.2,51.6,499,84,104.2,499,0
777,261.673,157.988,53.1228,19.4785,10.0314,3.35444,1.60802,1.02895,0.0225299,800.77,60,7.4928,27.2151,78.7367,1.1617,0.0631,183.3735,1217.7983,57.3166,98.9702,13,1.6234,1.0833,95.4157,109.1958,320.086,0,0.562617019,3.819089038,12.07577324,0,48.26831752,25.20101973,933.9985586,721.5594143,212.4391443,0.605218581,801.41,277,247,129,92,135,97,21,38,32,16.6,34.6,30.8,19.5,21.9,58.3,47.9,46.6,37.2,1.1,1.6,12.6,25.5,77.083,136.917,41.833,3782.17,237.083,55,182.083,89.667,184.583,185.75,89.667,1390.5,193.417,19.583,51.583,558,98.25,119.167,558,119
498,282.187,80.452,44.9183,15.8379,9.54883,3.30774,1.53654,1.02104,0.0205032,521.64,68,13.0358,17.4814,90.9056,1.1142,0.0506,207.9979,973.9341,71.8576,97.9984,24,4.6009,1.0435,94.8001,255.5087,568.2348,15.88795134,0,3.601447008,3.675841305,4.827999141,24.89538395,22.22481943,1325.31717,226.9913629,1098.325808,1.427799718,522.04,4188,4815,1967,2404,2046,2572,651,219,204,41.3,802.3,922.4,6.1,7.6,44.7,37.5,47,49.9,1.4,2.5,10,10.8,91.111,136.111,42,4304.89,255.111,41.222,213.889,89.111,191,192.111,82,1304.56,177.111,17.333,51,518.444,92.333,108.333,514.889,817
353,276.808,24.6314,23.6518,3.94997,2.68426,4.63788,1.87666,1.00195,0.00282897,4609.75,261,5.6619,35.0685,70.0949,1.1844,0.0568,154.1906,1035.7596,61.3361,99.3876,25,0.5423,1.0417,96.1452,164.5473,662.7408,0.49793206,40.6313425,2.413869256,1.508479347,0.052038867,0.317199565,0.552562074,260.4932253,203.8454406,56.64778475,0.225607095,4612.81,679,623,289,266,305,291,36,150,116,14.8,14.8,13.6,20.5,26.8,57.5,63.1,42.6,42.7,3.1,2.1,26.5,30.5,95.924,159.712,40,4879.65,300.788,64.258,236.53,101.485,223.091,226.03,101.485,669.909,94.849,4.091,57.455,276.576,36.288,36.288,276.576,0
134,56.5327,36.0948,25.083,4.79849,3.56817,4.70531,2.18896,1.0039,0.00513711,1066.24,106,9.9415,23.807,95.9821,1.1682,0.0567,211.6597,1051.0038,65.061,98.7396,15,1.4068,1.0714,94.7085,73.7431,278.5428,25.20739621,0,0,0.261168212,0.522336425,21.30666241,6.894840806,949.1967373,569.0495761,380.1471611,1.031210087,1067.25,1498,1486,602,550,607,611,131,116,81,25.6,140.4,139.3,18.9,22.1,56,55,40.2,37,0.6,2.1,22.6,24,84.941,148.412,44.471,3682.06,245.588,56.588,189,106.765,192.176,193.882,98.765,1057.71,145.765,12.118,52,426.471,70.647,83.235,413,777
410,228.162,48.5556,29.3263,5.5882,3.41323,4.29401,2.12165,1.00448,0.00494525,16398.78,902,5.5004,5.6649,74.6421,1.1558,0.0697,155.9811,1370.7639,60.6392,98.8644,36,0.2195,1.0286,96.1005,198.7725,877.7404,7.42889338,39.88994996,10.8777511,18.75904835,0.01258197,0,0.485651877,225.652145,114.8063539,110.8457911,0.1577971,16410.97,2015,1938,770,809,876,884,172,376,323,23.3,12.3,11.8,21,26.2,58.9,66.1,38.2,41.7,1.9,1.6,26.3,28.4,109.169,166.152,39.996,5549.27,325.436,55.103,270.333,107.004,237.584,240.391,98.679,572.959,77.733,4.037,54.523,228.317,33.959,34.642,223.317,804
634,367.227,101.988,41.9914,13.7035,7.91081,3.34023,1.91231,1.02043,0.0186431,2144.39,149,6.9484,36.6734,93.9661,1.2087,0.0566,201.773,713.5455,45.709,99.2243,20,0.9327,1.0526,94.9557,89.6516,425.0463,0,2.752959423,0.139137063,55.78605164,0,1.92790921,0.509083436,580.0348517,251.7169925,328.3178592,0.41438005,2145.18,221,171,71,45,65,56,6,6,28,15.2,10.3,8,29,31,71.3,62.9,32.1,26.3,1.4,1.2,34.8,36.8,107.5,139.25,38.906,5758.72,297.031,23.688,273.344,69.469,214.813,214.813,67.125,767.5,108.188,9.906,50.469,301.219,56.406,56.406,301.125,7614
833,652.952,82.2775,55.9715,15.0785,9.56965,3.42319,2.25113,1.02642,0.0275058,2258.51,316,13.9915,20.5605,122.4081,1.1721,0.0512,258.489,789.0849,61.5907,98.4346,35,1.5497,1.0294,93.5378,153.4068,572.6549,0,8.516145516,6.187933373,36.74074387,1.524435144,11.25243586,3.497181551,450.5909843,184.9625886,265.6283957,0.324144305,2259.16,180,137,39,33,37,40,0,65,44,9.5,8,6.1,38.3,40.1,109.3,98.6,21.7,24.1,0,0.7,40.6,43.8,108.853,121.588,38.412,5817.97,284.265,5.294,278.971,56.206,198.794,198.794,49.647,702.471,93.706,12,46.559,272.382,62.324,62.324,271.588,9338
230,145.64,41.908,44.8278,15.8613,9.43702,3.88243,2.461,1.02122,0.0205898,184.19,41,22.2596,28.324,130.1374,1.1654,0.0639,307.8343,1464.6931,63.4888,98.031,10,5.4292,1.1111,92.3041,81.0017,279.232,0,0,0,0.681327503,7.945244346,8.41198051,23.09002813,991.2851408,70.01153313,921.2736077,0.787419368,185.49,1318,1274,487,573,509,625,134,98,74,30.5,712.4,688.6,14.3,18.3,50.5,48.8,36.9,45,0.6,1.4,16,20.9,92,143.333,40,4594.33,271.333,45,226.333,92.333,202.333,202.333,85,1187.67,178,22,48,459,105,113.667,436.667,0
691,587.912,41.7188,35.9135,10.599,5.65994,3.73875,2.05609,1.01012,0.00969879,1033.66,121,11.706,24.4665,111.2068,1.1773,0.0563,242.3427,879.9791,54.4855,98.5516,23,2.2251,1.0455,93.9414,141.8298,438.511,0,1.119353593,0.849397515,28.32899795,1.235049055,35.74796944,3.922076156,529.9960813,383.7378339,146.2582474,0.347988144,1034.31,325,331,87,81,91,85,12,88,68,10.6,31.4,32,27.1,33.2,76.6,84.9,26.8,24.5,0,1.2,35.4,39,94.533,132.533,37,5478.07,279.267,27.267,252,65,204.6,204.667,65,1136.27,171.867,11.067,55.267,462.4,73.4,73.6,462.4,3012
655,548.858,33.8635,18.6187,5.83372,3.26663,4.35701,1.87892,1.00317,0.00329064,1403.4,211,15.0349,26.6538,137.573,1.2087,0.054,290.808,858.5826,52.2271,98.8795,19,1.3539,1.0556,92.7298,74.6715,339.1671,0,0.085986729,0.709212856,10.3645987,0.865552364,29.83597371,1.024023773,625.245113,269.5107656,355.7343474,0.447404347,1404.11,439,348,230,116,238,103,4,80,61,8.6,31.3,24.8,22.1,35.6,59.1,87.1,52.4,33.3,1.4,1.4,19.4,36.2,99.375,133.917,37.208,5731.42,287.292,23.917,263.375,63.042,209.375,209.375,63.042,963.417,142.833,10.125,54.083,386.833,64.583,64.583,386.833,769
636,353.388,97.2585,46.5635,23.4224,10.5141,3.24489,2.72897,1.04245,0.0250235,716.63,126,17.5823,9.8852,127.1786,1.1449,0.0546,274.6745,1034.2958,67.3955,97.7103,18,2.5118,1.0588,93.1331,126.3666,307.4499,0.348767703,2.125954523,8.074458647,12.66679832,1.331153224,27.34144258,1.511789883,1009.504312,170.2771553,839.2271564,1.135866677,717.21,762,633,241,216,250,237,23,130,93,13,106.3,88.3,23.9,27.6,68.2,76.8,31.6,34.1,1,0.8,35.4,32.7,99,149.545,39.182,5142.27,294.091,44.455,249.636,85.546,215.909,217.273,85.546,1030.91,151.091,9.636,54.727,417.455,66.182,67.636,417.455,114
121,82.7339,21.0764,35.3257,8.52639,6.70034,3.63426,1.45849,1.01127,0.0167061,1100.98,158,14.3509,16.7769,118.6579,1.1707,0.0612,260.8585,1204.4923,63.872,98.3597,25,2.2707,1.0417,93.4785,167.0625,325.239,0.337267981,0,4.070662213,12.35627241,0.786357432,8.055654751,27.66228697,1766.333483,701.3071062,1065.026376,1.592657589,1102.11,17090,19327,7017,8851,7914,10011,2416,1302,1484,35.2,1550.8,1753.8,9.7,11.8,49.4,40.5,41.1,45.8,2,3.5,15,16.4,79.111,163.167,41,3887.94,270.889,80.056,190.833,122.333,210.167,215.167,114.944,738.944,113.333,4,64.056,332,30.833,33.167,317.222,122
985,841.891,40.2168,21.6542,6.86239,4.13729,4.23221,1.97499,1.00416,0.0044184,1891.94,175,9.2498,9.9237,99.8076,1.1546,0.0488,211.5078,471.633,66.8816,98.4565,26,1.3743,1.04,94.7123,218.1868,441.9477,0,7.426402169,5.014178571,16.90295723,1.680176717,32.66489107,13.29753411,764.256465,374.1799639,390.0765011,0.537940537,1892.82,298,239,80,55,80,54,9,64,33,11.7,15.7,12.6,28.2,35.1,74.3,77,26.8,23,0.7,0.4,33.2,38.1,92.429,116.821,36.179,5583.54,264.5,12.643,251.857,48.75,190.571,190.929,48.75,1183.89,178.464,13.107,55,481.286,79.393,81.393,481.286,11612
202,84.5592,41.0199,31.5367,9.8648,6.28183,3.79981,2.19103,1.01081,0.0109241,1763.72,293,16.6126,11.1713,91.5565,1.1456,0.0654,215.6351,1355.9905,61.4132,98.2534,31,1.7576,1.0333,94.6091,157.7389,601.0699,11.38057659,0.251025577,0.567903154,2.765221206,0.146900618,4.479624583,9.630714441,992.248504,450.9105024,541.3380016,0.929869309,1765.8,4526,5061,1928,2295,2030,2533,562,521,420,32.5,257.5,287.9,15.1,18.7,48.3,49.6,42.6,45.3,1.1,3,20,21.5,65.583,154.25,40.792,3315.54,238.042,79.167,158.875,119.458,193.458,196.417,111.208,719.542,115.542,4,63.083,322.708,30.042,34.5,300.417,0
258,160.306,32.9822,33.7477,8.16532,4.96441,4.03769,2.36907,1.00772,0.00790967,1801.93,177,9.8228,21.164,96.5576,1.1832,0.0581,209.9971,860.9034,59.955,98.8283,26,1.4429,1.04,94.7501,141.7479,701.3863,0.854412231,0,0.247823703,0.390777687,0.70152322,54.27615058,7.630651865,746.1940648,393.7575667,352.4364981,0.520091941,1803.31,2182,2234,729,922,765,991,202,308,251,23.8,119.8,122.6,16.5,19.8,54.3,52.5,33.4,41.3,0.8,1.2,20.5,24.4,89.154,157.538,41.077,4206.58,278.538,65.269,213.269,112.231,209.808,212.692,104.577,846.846,122.962,7.077,56.539,348.538,49.269,52.269,347.154,3038
243,127.019,49.0567,31.2375,7.53622,4.506,4.01147,1.9889,1.00671,0.00739264,1915.01,440,22.9764,7.7728,159.6336,1.1636,0.0521,331.9147,729.0714,61.1621,97.4987,40,2.0888,1.0256,91.7021,118.9475,352.1725,2.559234921,0.135571405,3.754964328,7.121394514,2.773240358,37.85766567,6.699616808,960.9314975,643.8940488,317.0374486,0.874521135,1916.55,3650,3871,1491,1677,1576,1847,478,273,305,34,190.4,201.9,15.7,20.2,50.1,52.5,40.8,43.3,1.1,1.9,21.5,23.3,100.071,156.893,43.179,4297.96,286.821,57.679,229.143,101.929,210.214,212.643,101.929,956.857,134.607,10.071,53.071,385.036,64.071,67.143,385.036,3887
178,107.38,31.8117,38.9559,12.8998,5.93497,3.29189,1.93714,1.01713,0.0121297,1393.52,205,14.7109,10.3063,129.6142,1.1577,0.0479,275.7047,825.6405,69.8376,97.8379,31,2.2246,1.0333,93.1074,265.2732,621.3017,6.219189515,3.122068777,0,0,0.688565853,12.37992934,6.534247597,833.4941611,608.8587554,224.6354058,0.546340799,1394.93,1383,1339,559,568,542,598,69,272,217,17.3,99.1,96,12.4,17.2,54.4,49.9,40.4,42.4,0.7,2,19.2,20.2,67.85,153.5,41.3,3323.45,239.55,77.5,162.05,118.5,193.2,195.65,110.45,733.45,115.15,4.8,60.45,317.8,34.6,40.6,302.5,0
81,47.689,17.7871,14.5956,6.14917,2.9468,4.37798,2.56786,1.00447,0.00369434,250.9,36,14.3483,14.6473,129.454,1.1381,0.0593,293.7425,677.3391,69.0692,97.5575,13,5.1813,1.0833,92.6564,184.8215,221.9567,0,0,0,3.615396624,1.593628775,43.89614782,16.35649832,898.4006356,794.5340069,103.8666287,0.562898189,251.14,1061,1092,564,545,522,569,77,71,68,23,422.7,435.1,8.4,11.9,53.3,42.4,53.2,49.9,0.8,2.1,13,15.6,85.75,146.25,43,3980.25,254,56.5,197.5,103,196.5,197.5,96,1208.75,162.75,14.75,51.25,478.75,81.5,101.75,477.25,0
237,177.85,22.2032,18.5346,6.97412,3.91388,4.26952,1.79841,1.00508,0.00471052,272.11,19,6.9825,28.6024,91.4336,1.1598,0.0601,216.9711,932.1057,78.8568,98.7029,6,2.205,1.2,94.5757,137.7978,205.2454,0,0,0,0,0,50.09443006,9.101097548,1662.230753,1170.494485,491.7362684,1.599795741,272.28,409,445,131,157,132,172,18,96,73,11,150.4,163.6,21.3,24.9,74,69.2,32,35.3,3.9,1.1,29.8,31.7,85.25,140.25,42.5,4007,249.75,51.5,198.25,93.25,191,192,89.75,1299.75,177.75,17,51.25,516.75,90,109,516.75,85
1114,641.604,132.88,54.4088,15.5747,10.1032,3.44062,1.97547,1.02086,0.0242969,2108.81,133,6.3069,18.6555,78.7933,1.1548,0.0466,175.1983,688.1244,66.6627,98.7428,20,0.9484,1.0526,95.62,300.5978,602.1609,0,3.06587007,10.22933433,33.76710635,2.133395637,24.38753838,1.455189447,334.291452,26.63730188,307.6541501,0.263049494,2110.05,659,526,247,123,254,161,22,146,120,15,31.2,24.9,20,28.9,59.6,69.1,37.5,23.4,0.9,1.1,22.9,34,99.611,123.5,38.861,5341.19,269.444,16.583,252.861,58,193.75,193.861,58,1126.33,153.694,17.278,50.417,443.583,87.056,87.694,443.583,11483
